transaction_id,customer_id,amount,status,event_date,last_login,amount_usd,is_zombie,is_failed_payment
2442,1235,€18.50,Refunded,2023-10-18,2023-01-16,19.98,False,False
2443,1339,€18.50,Success,2023-09-07,2023-08-21,19.98,False,False
2444,1227,49.99 USD,Success,2023-02-21,2023-02-10,49.99,False,False
2445,1008,€18.50,Success,2023-01-14,2023-09-12,19.98,False,False
2446,1165,19.99 USD,Success,2023-06-05,2023-10-08,19.99,False,False
2447,1431,19.99 USD,Refunded,2023-01-30,2023-05-06,19.99,False,False
2448,1443,€18.50,Success,2023-03-31,2023-01-08,19.98,False,False
2449,1318,€18.50,Success,2023-06-16,2023-12-16,19.98,False,False
2450,1213,49.99 USD,Success,2023-12-17,2023-12-06,49.99,False,False
2451,1116,19.99 USD,Refunded,2023-03-10,2023-11-20,19.99,False,False
2452,1385,€18.50,Success,2023-06-12,2023-06-25,19.98,False,False
2453,1343,€18.50,Success,2023-08-30,2023-08-16,19.98,False,False
2454,1071,49.99 USD,Refunded,2023-02-21,2000-01-01,49.99,True,False
2455,1394,49.99 USD,Failed,2023-05-22,2023-01-18,49.99,False,True
2456,1063,€18.50,Success,2023-03-04,2023-02-25,19.98,False,False
2457,1204,49.99 USD,Success,2023-10-19,2023-02-04,49.99,False,False
2458,1208,$19.99,Success,2023-04-01,2023-04-28,19.99,False,False
2459,1071,19.99 USD,Failed,2023-06-01,2023-10-09,19.99,False,True
2460,1276,€18.50,Success,2023-06-06,2023-09-11,19.98,False,False
2461,1273,$19.99,Success,2023-11-05,2000-01-01,19.99,True,False
2462,1477,€18.50,Refunded,2023-12-31,2023-03-02,19.98,False,False
2463,1319,€18.50,Success,2023-05-30,2023-03-29,19.98,False,False
2464,1337,€18.50,Success,2023-11-24,2023-09-28,19.98,False,False
2465,1365,49.99 USD,Refunded,2023-09-28,2023-12-13,49.99,False,False
2466,1494,€18.50,Success,2023-03-10,2023-02-01,19.98,False,False
2467,1094,$49.99,Success,2023-04-26,2023-05-13,49.99,False,False
2468,1165,€18.50,Success,2023-07-11,2000-01-01,19.98,True,False
2469,1031,$19.99,Success,2023-01-04,2023-07-18,19.99,False,False
2470,1010,€18.50,Success,2023-03-16,2023-09-13,19.98,False,False
2471,1300,19.99 USD,Refunded,2023-10-25,2023-12-08,19.99,False,False
2472,1216,49.99 USD,Failed,2023-08-29,2023-06-04,49.99,False,True
2473,1288,49.99 USD,Success,2023-01-30,2023-08-19,49.99,False,False
2474,1101,€18.50,Failed,2023-05-23,2023-10-28,19.98,False,True
2475,1424,€18.50,Failed,2023-11-22,2023-02-04,19.98,False,True
2476,1391,€18.50,Success,2023-07-02,2023-01-26,19.98,False,False
2477,1266,$49.99,Success,2023-01-16,2023-01-23,49.99,False,False
2478,1213,$49.99,Success,2023-04-21,2023-05-21,49.99,False,False
2479,1178,49.99 USD,Failed,2023-12-26,2023-10-12,49.99,False,True
2480,1087,$49.99,Success,2023-07-20,2000-01-01,49.99,True,False
2481,1040,$19.99,Success,2023-04-17,2023-06-05,19.99,False,False
2482,1400,$49.99,Success,2023-06-11,2023-04-23,49.99,False,False
2483,1075,$19.99,Success,2023-10-10,2023-05-19,19.99,False,False
2484,1376,$49.99,Success,2023-09-26,2023-07-28,49.99,False,False
2485,1045,49.99 USD,Success,2023-06-04,2023-11-19,49.99,False,False
2486,1159,49.99 USD,Success,2023-03-14,2023-12-30,49.99,False,False
2487,1462,$19.99,Refunded,2023-07-16,2023-03-27,19.99,False,False
2488,1079,€18.50,Success,2023-08-31,2023-10-12,19.98,False,False
2489,1309,49.99 USD,Failed,2023-03-27,2023-03-01,49.99,False,True
2490,1085,€18.50,Failed,2023-10-14,2023-02-23,19.98,False,True
2491,1091,€18.50,Success,2023-09-16,2000-01-01,19.98,True,False
2492,1147,$19.99,Failed,2023-10-13,2023-11-21,19.99,False,True
2493,1160,49.99 USD,Success,2023-05-29,2023-09-22,49.99,False,False
2494,1201,19.99 USD,Success,2023-12-21,2023-08-01,19.99,False,False
2495,1423,€18.50,Success,2023-07-09,2023-11-29,19.98,False,False
2496,1415,,Success,2023-08-05,2023-01-10,0.0,False,False
2497,1241,49.99 USD,Failed,2023-12-21,2023-12-24,49.99,False,True
2498,1352,$19.99,Success,2023-03-27,2023-07-22,19.99,False,False
2499,1001,$49.99,Refunded,2023-08-04,2023-07-15,49.99,False,False
2500,1224,19.99 USD,Success,2023-11-16,2023-02-27,19.99,False,False
2501,1288,€18.50,Success,2023-04-28,2023-09-13,19.98,False,False
2502,1232,€18.50,Success,2023-03-28,2023-08-11,19.98,False,False
2503,1460,$19.99,Refunded,2023-02-09,2023-06-29,19.99,False,False
2504,1413,19.99 USD,Success,2023-06-10,2023-12-28,19.99,False,False
2505,1416,$19.99,Success,2023-07-10,2023-02-04,19.99,False,False
2506,1076,49.99 USD,Success,2023-01-25,2023-12-25,49.99,False,False
2507,1115,$49.99,Success,2023-06-01,2023-04-13,49.99,False,False
2508,1153,€18.50,Failed,2023-04-05,2023-06-10,19.98,False,True
2509,1405,$19.99,Refunded,2023-02-15,2023-07-19,19.99,False,False
2510,1102,€18.50,Success,2023-05-18,2023-06-09,19.98,False,False
2511,1193,49.99 USD,Failed,2023-10-15,2023-07-02,49.99,False,True
2512,1165,49.99 USD,Refunded,2023-12-19,2023-12-19,49.99,False,False
2514,1089,49.99 USD,Failed,2023-01-16,2023-08-14,49.99,False,True
2515,1173,€18.50,Refunded,2023-01-18,2023-08-31,19.98,False,False
2516,1121,$19.99,Failed,2023-05-16,2023-04-16,19.99,False,True
2517,1497,€18.50,Success,2023-09-04,2000-01-01,19.98,True,False
2518,1142,49.99 USD,Success,2023-09-05,2023-03-18,49.99,False,False
2519,1481,49.99 USD,Success,2023-11-27,2023-02-23,49.99,False,False
2520,1105,€18.50,Success,2023-07-17,2023-10-04,19.98,False,False
2521,1374,$49.99,Success,2023-01-01,2023-04-21,49.99,False,False
2522,1427,$49.99,Refunded,2023-07-09,2023-08-12,49.99,False,False
2523,1304,49.99 USD,Failed,2023-10-21,2023-03-16,49.99,False,True
2524,1359,$19.99,Success,2023-02-14,2023-01-14,19.99,False,False
2525,1458,€18.50,Success,2023-12-03,2023-09-15,19.98,False,False
2526,1316,49.99 USD,Refunded,2023-02-01,2000-01-01,49.99,True,False
2527,1450,19.99 USD,Success,2023-04-28,2023-12-30,19.99,False,False
2528,1122,€18.50,Failed,2023-10-23,2023-08-27,19.98,False,True
2529,1389,$49.99,Success,2023-07-03,2000-01-01,49.99,True,False
2530,1008,49.99 USD,Success,2023-07-10,2023-10-31,49.99,False,False
2531,1261,€18.50,Success,2023-08-23,2023-04-01,19.98,False,False
2532,1072,19.99 USD,Success,2023-08-26,2023-07-03,19.99,False,False
2533,1358,,Success,2023-08-04,2023-01-17,0.0,False,False
2534,1222,$19.99,Success,2023-03-15,2023-01-12,19.99,False,False
2535,1415,19.99 USD,Success,2023-04-21,2023-06-15,19.99,False,False
2536,1040,49.99 USD,Refunded,2023-04-13,2023-05-26,49.99,False,False
2537,1369,$19.99,Success,2023-12-25,2023-10-09,19.99,False,False
2538,1203,19.99 USD,Refunded,2023-03-15,2023-02-06,19.99,False,False
2539,1263,$19.99,Success,2023-09-09,2023-03-11,19.99,False,False
2540,1327,$19.99,Refunded,2023-04-24,2023-06-18,19.99,False,False
2541,1177,19.99 USD,Failed,2023-11-09,2023-12-01,19.99,False,True
2542,1347,19.99 USD,Success,2023-11-26,2023-06-19,19.99,False,False
2543,1317,$19.99,Failed,2023-12-05,2023-09-10,19.99,False,True
2544,1083,$49.99,Failed,2023-08-26,2023-12-12,49.99,False,True
2545,1317,19.99 USD,Success,2023-06-22,2023-10-24,19.99,False,False
2546,1110,49.99 USD,Success,2023-03-20,2023-05-22,49.99,False,False
2547,1250,,Failed,2023-04-03,2023-09-30,0.0,False,True
2548,1382,€18.50,Success,2023-02-19,2000-01-01,19.98,True,False
2549,1006,$19.99,Success,2023-10-12,2023-07-02,19.99,False,False
2550,1458,$19.99,Success,2023-08-11,2023-08-09,19.99,False,False
2551,1083,€18.50,Success,2023-03-22,2023-02-22,19.98,False,False
2552,1207,$49.99,Refunded,2023-09-23,2000-01-01,49.99,True,False
2553,1387,€18.50,Success,2023-06-04,2023-12-31,19.98,False,False
2554,1389,19.99 USD,Failed,2023-08-21,2023-06-08,19.99,False,True
2555,1313,€18.50,Failed,2023-11-12,2023-05-16,19.98,False,True
2556,1021,$19.99,Refunded,2023-08-24,2023-03-18,19.99,False,False
2557,1409,€18.50,Refunded,2023-06-08,2023-12-02,19.98,False,False
2558,1382,€18.50,Failed,2023-11-12,2023-02-14,19.98,False,True
2559,1002,49.99 USD,Success,2023-09-08,2000-01-01,49.99,True,False
2560,1126,19.99 USD,Success,2023-11-10,2023-12-21,19.99,False,False
2561,1296,€18.50,Refunded,2023-10-28,2023-07-24,19.98,False,False
2562,1187,$19.99,Refunded,2023-10-09,2023-11-20,19.99,False,False
2563,1361,49.99 USD,Refunded,2023-04-12,2023-03-24,49.99,False,False
2564,1013,19.99 USD,Success,2023-02-20,2023-02-19,19.99,False,False
2565,1458,$19.99,Success,2023-02-21,2023-10-08,19.99,False,False
2566,1465,$49.99,Success,2023-07-28,2023-06-15,49.99,False,False
2567,1011,,Success,2023-11-03,2023-08-31,0.0,False,False
2568,1086,$49.99,Success,2023-05-11,2023-06-13,49.99,False,False
2569,1011,€18.50,Success,2023-09-27,2023-11-20,19.98,False,False
2570,1396,€18.50,Failed,2023-07-24,2023-02-25,19.98,False,True
2571,1024,19.99 USD,Refunded,2023-08-07,2023-02-08,19.99,False,False
2572,1300,€18.50,Failed,2023-09-14,2000-01-01,19.98,True,True
2573,1242,€18.50,Success,2023-07-04,2023-05-08,19.98,False,False
2574,1121,€18.50,Success,2023-05-25,2023-05-02,19.98,False,False
2575,1146,€18.50,Refunded,2023-06-27,2023-09-04,19.98,False,False
2576,1054,49.99 USD,Success,2023-01-14,2023-07-05,49.99,False,False
2577,1237,$19.99,Failed,2023-09-03,2023-07-27,19.99,False,True
2578,1355,19.99 USD,Success,2023-07-06,2023-11-11,19.99,False,False
2579,1172,€18.50,Success,2023-12-03,2023-10-31,19.98,False,False
2580,1391,€18.50,Success,2023-09-16,2023-08-27,19.98,False,False
2581,1220,$49.99,Success,2023-12-20,2023-08-03,49.99,False,False
2582,1118,€18.50,Failed,2023-02-09,2000-01-01,19.98,True,True
2583,1308,€18.50,Success,2023-03-30,2000-01-01,19.98,True,False
2584,1182,€18.50,Success,2023-05-05,2023-03-29,19.98,False,False
2585,1287,€18.50,Failed,2023-12-17,2023-01-25,19.98,False,True
2586,1306,$49.99,Refunded,2023-01-09,2023-08-08,49.99,False,False
2587,1299,$19.99,Failed,2023-12-16,2000-01-01,19.99,True,True
2588,1081,49.99 USD,Failed,2023-03-25,2023-05-15,49.99,False,True
2589,1453,19.99 USD,Refunded,2023-01-21,2023-08-21,19.99,False,False
2590,1401,$19.99,Failed,2023-10-08,2023-03-07,19.99,False,True
2591,1210,€18.50,Refunded,2023-12-24,2023-03-21,19.98,False,False
2592,1149,49.99 USD,Refunded,2023-06-21,2023-09-12,49.99,False,False
2593,1036,49.99 USD,Refunded,2023-01-25,2023-05-05,49.99,False,False
2594,1351,49.99 USD,Success,2023-04-13,2023-05-26,49.99,False,False
2595,1311,€18.50,Success,2023-07-09,2023-04-13,19.98,False,False
2596,1360,19.99 USD,Success,2023-08-24,2000-01-01,19.99,True,False
2597,1058,€18.50,Refunded,2023-11-09,2023-05-04,19.98,False,False
2598,1130,,Success,2023-02-06,2023-09-24,0.0,False,False
2599,1411,49.99 USD,Success,2023-09-29,2023-10-05,49.99,False,False
2600,1201,€18.50,Refunded,2023-10-20,2023-04-21,19.98,False,False
2601,1242,19.99 USD,Success,2023-11-28,2023-11-09,19.99,False,False
2602,1034,19.99 USD,Success,2023-06-01,2023-03-30,19.99,False,False
2603,1444,$49.99,Success,2023-10-09,2023-06-07,49.99,False,False
2604,1092,$49.99,Success,2023-01-20,2023-08-04,49.99,False,False
2605,1437,$19.99,Refunded,2023-05-17,2023-10-28,19.99,False,False
2606,1446,19.99 USD,Success,2023-12-25,2023-02-05,19.99,False,False
2607,1206,19.99 USD,Success,2023-01-29,2023-03-28,19.99,False,False
2608,1352,19.99 USD,Success,2023-01-31,2023-04-28,19.99,False,False
2609,1390,$49.99,Refunded,2023-01-19,2023-11-24,49.99,False,False
2610,1331,49.99 USD,Success,2023-05-28,2023-07-01,49.99,False,False
2611,1304,49.99 USD,Success,2023-10-10,2023-03-09,49.99,False,False
2612,1349,€18.50,Refunded,2023-12-16,2023-12-25,19.98,False,False
2613,1212,49.99 USD,Refunded,2023-12-07,2023-06-08,49.99,False,False
2614,1158,€18.50,Refunded,2023-10-27,2023-10-12,19.98,False,False
2615,1441,$49.99,Success,2023-06-12,2023-06-13,49.99,False,False
2616,1444,19.99 USD,Success,2023-04-23,2023-12-27,19.99,False,False
2617,1023,49.99 USD,Success,2023-05-30,2023-03-14,49.99,False,False
2618,1403,$49.99,Failed,2023-11-26,2023-04-29,49.99,False,True
2619,1292,49.99 USD,Success,2023-09-12,2023-12-07,49.99,False,False
2620,1003,$19.99,Refunded,2023-03-28,2023-07-14,19.99,False,False
2621,1219,19.99 USD,Refunded,2023-12-16,2023-03-30,19.99,False,False
2622,1363,$19.99,Success,2023-04-08,2023-12-11,19.99,False,False
2623,1381,19.99 USD,Refunded,2023-05-12,2000-01-01,19.99,True,False
2624,1019,$49.99,Refunded,2023-11-08,2023-08-09,49.99,False,False
2625,1443,€18.50,Success,2023-04-07,2023-05-19,19.98,False,False
2626,1151,49.99 USD,Refunded,2023-04-08,2023-08-29,49.99,False,False
2627,1049,49.99 USD,Failed,2023-10-17,2023-06-03,49.99,False,True
2629,1434,$19.99,Success,2023-08-15,2023-05-22,19.99,False,False
2630,1095,49.99 USD,Success,2023-05-25,2023-11-16,49.99,False,False
2631,1104,$49.99,Success,2023-06-05,2023-01-31,49.99,False,False
2632,1419,€18.50,Success,2023-09-27,2023-08-11,19.98,False,False
2633,1249,$49.99,Success,2023-06-11,2023-10-19,49.99,False,False
2634,1116,$19.99,Success,2023-04-22,2023-09-23,19.99,False,False
2635,1353,€18.50,Success,2023-11-27,2000-01-01,19.98,True,False
2636,1227,49.99 USD,Failed,2023-07-04,2023-10-03,49.99,False,True
2637,1065,$49.99,Success,2023-07-24,2023-02-13,49.99,False,False
2638,1334,,Success,2023-04-07,2023-03-03,0.0,False,False
2639,1417,€18.50,Failed,2023-02-24,2023-07-20,19.98,False,True
2640,1419,$49.99,Success,2023-04-27,2023-12-01,49.99,False,False
2641,1261,€18.50,Success,2023-04-03,2023-01-09,19.98,False,False
2642,1294,49.99 USD,Success,2023-10-20,2023-03-12,49.99,False,False
2643,1425,19.99 USD,Success,2023-07-23,2023-03-31,19.99,False,False
2644,1242,€18.50,Refunded,2023-10-09,2023-01-24,19.98,False,False
2645,1370,€18.50,Success,2023-07-08,2023-05-20,19.98,False,False
2646,1185,19.99 USD,Success,2023-11-19,2023-11-12,19.99,False,False
2647,1245,€18.50,Success,2023-03-25,2023-12-06,19.98,False,False
2648,1124,49.99 USD,Failed,2023-06-29,2023-03-19,49.99,False,True
2649,1267,$49.99,Failed,2023-10-01,2023-08-02,49.99,False,True
2650,1130,19.99 USD,Refunded,2023-06-30,2023-01-16,19.99,False,False
2651,1236,$19.99,Success,2023-06-30,2023-01-29,19.99,False,False
2652,1017,€18.50,Success,2023-10-10,2023-10-18,19.98,False,False
2653,1039,€18.50,Success,2023-10-14,2023-02-12,19.98,False,False
2654,1020,19.99 USD,Success,2023-04-16,2023-12-18,19.99,False,False
2655,1398,€18.50,Failed,2023-05-09,2023-02-22,19.98,False,True
2656,1224,€18.50,Success,2023-09-19,2023-10-03,19.98,False,False
2657,1354,€18.50,Refunded,2023-01-11,2000-01-01,19.98,True,False
2658,1281,19.99 USD,Failed,2023-06-11,2023-07-31,19.99,False,True
2659,1007,€18.50,Success,2023-06-30,2023-01-08,19.98,False,False
2660,1099,$19.99,Failed,2023-08-01,2023-05-02,19.99,False,True
2661,1239,19.99 USD,Success,2023-10-01,2023-02-11,19.99,False,False
2662,1477,$49.99,Success,2023-01-21,2023-11-29,49.99,False,False
2663,1086,49.99 USD,Failed,2023-10-02,2023-08-21,49.99,False,True
2664,1297,19.99 USD,Refunded,2023-09-17,2023-03-11,19.99,False,False
2665,1427,€18.50,Success,2023-11-29,2023-01-16,19.98,False,False
2666,1013,49.99 USD,Success,2023-04-26,2023-03-10,49.99,False,False
2667,1333,19.99 USD,Success,2023-01-25,2023-02-22,19.99,False,False
2668,1001,$19.99,Failed,2023-11-29,2023-06-22,19.99,False,True
2669,1374,,Success,2023-09-11,2023-09-19,0.0,False,False
2670,1292,$49.99,Refunded,2023-07-30,2000-01-01,49.99,True,False
2671,1324,€18.50,Success,2023-11-01,2023-01-15,19.98,False,False
2672,1421,49.99 USD,Failed,2023-11-17,2023-09-27,49.99,False,True
2673,1492,€18.50,Success,2023-12-05,2023-06-16,19.98,False,False
2674,1040,€18.50,Success,2023-09-14,2023-03-04,19.98,False,False
2675,1317,€18.50,Refunded,2023-06-17,2023-09-18,19.98,False,False
2676,1315,$19.99,Failed,2023-12-03,2023-05-01,19.99,False,True
2677,1380,$19.99,Refunded,2023-01-21,2023-12-12,19.99,False,False
2678,1110,19.99 USD,Refunded,2023-03-27,2000-01-01,19.99,True,False
2679,1013,$49.99,Success,2023-01-15,2023-04-17,49.99,False,False
2680,1230,49.99 USD,Failed,2023-02-19,2023-06-29,49.99,False,True
2681,1472,$49.99,Success,2023-10-31,2023-01-16,49.99,False,False
2682,1083,$49.99,Success,2023-11-01,2023-12-21,49.99,False,False
2683,1129,19.99 USD,Success,2023-07-15,2023-11-05,19.99,False,False
2684,1230,$49.99,Success,2023-12-30,2023-08-03,49.99,False,False
2685,1325,€18.50,Refunded,2023-10-28,2023-03-18,19.98,False,False
2686,1144,19.99 USD,Success,2023-10-15,2023-08-13,19.99,False,False
2687,1378,€18.50,Refunded,2023-09-02,2023-04-03,19.98,False,False
2688,1344,19.99 USD,Success,2023-12-19,2023-06-30,19.99,False,False
2689,1027,$49.99,Success,2023-07-20,2023-06-23,49.99,False,False
2690,1065,€18.50,Success,2023-07-12,2023-12-20,19.98,False,False
2691,1162,€18.50,Success,2023-12-02,2023-12-20,19.98,False,False
2692,1228,€18.50,Failed,2023-05-26,2023-08-07,19.98,False,True
2693,1260,19.99 USD,Success,2023-11-06,2023-05-23,19.99,False,False
2694,1448,€18.50,Success,2023-05-07,2023-11-11,19.98,False,False
2695,1423,$49.99,Success,2023-06-24,2023-10-09,49.99,False,False
2696,1459,€18.50,Success,2023-05-14,2023-09-16,19.98,False,False
2697,1439,49.99 USD,Success,2023-03-07,2023-12-22,49.99,False,False
2698,1163,€18.50,Success,2023-12-31,2023-02-16,19.98,False,False
2699,1300,49.99 USD,Failed,2023-10-06,2023-01-05,49.99,False,True
2700,1406,,Success,2023-09-03,2023-03-03,0.0,False,False
2701,1302,$49.99,Refunded,2023-12-29,2023-03-25,49.99,False,False
2702,1286,€18.50,Success,2023-08-25,2023-05-13,19.98,False,False
2703,1394,€18.50,Success,2023-06-20,2023-12-02,19.98,False,False
2704,1009,19.99 USD,Failed,2023-02-20,2000-01-01,19.99,True,True
2705,1194,€18.50,Success,2023-11-24,2023-10-08,19.98,False,False
2706,1117,€18.50,Success,2023-12-25,2023-02-13,19.98,False,False
2707,1269,€18.50,Success,2023-06-02,2023-06-02,19.98,False,False
2708,1079,$49.99,Success,2023-03-21,2000-01-01,49.99,True,False
2709,1457,€18.50,Success,2023-05-25,2023-12-08,19.98,False,False
2710,1092,$49.99,Failed,2023-10-01,2023-06-20,49.99,False,True
2711,1265,$49.99,Refunded,2023-06-04,2000-01-01,49.99,True,False
2712,1331,€18.50,Failed,2023-12-03,2000-01-01,19.98,True,True
2713,1349,$19.99,Success,2023-12-29,2023-12-24,19.99,False,False
2714,1360,€18.50,Success,2023-11-21,2023-01-20,19.98,False,False
2715,1256,49.99 USD,Failed,2023-12-02,2023-08-02,49.99,False,True
2716,1132,$49.99,Refunded,2023-05-23,2023-03-20,49.99,False,False
2717,1275,$49.99,Success,2023-10-25,2023-05-19,49.99,False,False
2718,1263,$19.99,Failed,2023-02-03,2023-04-08,19.99,False,True
2719,1170,49.99 USD,Failed,2023-10-31,2023-06-01,49.99,False,True
2720,1459,19.99 USD,Failed,2023-08-27,2023-07-17,19.99,False,True
2721,1000,$19.99,Failed,2023-05-18,2023-09-30,19.99,False,True
2722,1312,49.99 USD,Success,2023-09-11,2023-06-05,49.99,False,False
2723,1063,,Refunded,2023-01-05,2023-02-19,0.0,False,False
2724,1373,$49.99,Refunded,2023-06-25,2023-08-16,49.99,False,False
2725,1467,€18.50,Success,2023-08-02,2023-01-10,19.98,False,False
2726,1283,$19.99,Success,2023-12-30,2023-05-29,19.99,False,False
2727,1120,19.99 USD,Success,2023-01-23,2023-02-27,19.99,False,False
2728,1106,€18.50,Success,2023-11-14,2023-06-11,19.98,False,False
2729,1420,49.99 USD,Success,2023-01-13,2023-12-17,49.99,False,False
2730,1174,$19.99,Failed,2023-08-29,2023-04-17,19.99,False,True
2731,1484,$19.99,Success,2023-10-03,2023-10-16,19.99,False,False
2732,1203,,Success,2023-04-02,2023-07-05,0.0,False,False
2733,1164,€18.50,Success,2023-04-18,2023-02-15,19.98,False,False
2734,1304,$19.99,Success,2023-08-17,2023-05-09,19.99,False,False
2735,1496,$19.99,Success,2023-06-01,2023-11-14,19.99,False,False
2736,1119,€18.50,Success,2023-04-18,2023-03-28,19.98,False,False
2737,1043,19.99 USD,Success,2023-10-16,2023-09-06,19.99,False,False
2738,1311,49.99 USD,Refunded,2023-06-25,2000-01-01,49.99,True,False
2739,1155,49.99 USD,Success,2023-11-16,2023-09-14,49.99,False,False
2740,1366,$19.99,Success,2023-10-13,2023-10-04,19.99,False,False
2741,1206,€18.50,Success,2023-12-30,2023-10-05,19.98,False,False
2742,1389,$19.99,Failed,2023-11-25,2023-01-04,19.99,False,True
2743,1107,€18.50,Success,2023-12-31,2023-03-06,19.98,False,False
2744,1250,49.99 USD,Success,2023-08-29,2000-01-01,49.99,True,False
2745,1444,$49.99,Refunded,2023-05-25,2023-03-04,49.99,False,False
2746,1403,€18.50,Success,2023-12-22,2023-05-23,19.98,False,False
2747,1369,$19.99,Success,2023-01-14,2023-09-01,19.99,False,False
2748,1333,19.99 USD,Success,2023-10-02,2023-10-19,19.99,False,False
2749,1129,49.99 USD,Failed,2023-03-12,2023-10-12,49.99,False,True
2750,1456,$49.99,Success,2023-11-11,2000-01-01,49.99,True,False
2751,1292,€18.50,Success,2023-07-14,2023-06-23,19.98,False,False
2752,1019,49.99 USD,Failed,2023-12-19,2023-11-21,49.99,False,True
2753,1281,€18.50,Success,2023-10-27,2023-04-21,19.98,False,False
2754,1284,19.99 USD,Failed,2023-01-11,2023-06-24,19.99,False,True
2755,1000,€18.50,Success,2023-04-16,2023-06-02,19.98,False,False
2756,1118,€18.50,Success,2023-09-15,2023-12-22,19.98,False,False
2757,1034,$19.99,Success,2023-07-15,2023-08-05,19.99,False,False
2758,1197,,Failed,2023-05-25,2000-01-01,0.0,True,True
2759,1484,€18.50,Refunded,2023-08-08,2023-08-28,19.98,False,False
2760,1244,€18.50,Failed,2023-12-16,2023-08-14,19.98,False,True
2761,1058,$19.99,Refunded,2023-06-23,2023-07-05,19.99,False,False
2762,1324,€18.50,Success,2023-08-04,2023-02-17,19.98,False,False
2763,1160,€18.50,Success,2023-04-03,2000-01-01,19.98,True,False
2764,1496,$19.99,Refunded,2023-09-17,2023-06-06,19.99,False,False
2765,1178,€18.50,Success,2023-03-04,2023-08-13,19.98,False,False
2766,1205,49.99 USD,Failed,2023-01-29,2023-05-24,49.99,False,True
2767,1011,$19.99,Success,2023-10-02,2023-04-21,19.99,False,False
2768,1489,19.99 USD,Refunded,2023-12-13,2023-11-14,19.99,False,False
2769,1275,€18.50,Failed,2023-10-12,2023-12-29,19.98,False,True
2770,1180,19.99 USD,Success,2023-03-11,2023-12-28,19.99,False,False
2771,1241,49.99 USD,Failed,2023-10-06,2023-05-12,49.99,False,True
2772,1215,49.99 USD,Success,2023-08-19,2023-04-23,49.99,False,False
2773,1250,$49.99,Success,2023-10-29,2023-11-20,49.99,False,False
2774,1298,$49.99,Success,2023-09-12,2000-01-01,49.99,True,False
2775,1125,$49.99,Failed,2023-06-21,2023-06-10,49.99,False,True
2776,1481,$19.99,Success,2023-06-29,2023-11-30,19.99,False,False
2777,1216,€18.50,Success,2023-09-21,2023-03-16,19.98,False,False
2778,1305,49.99 USD,Failed,2023-07-02,2023-10-08,49.99,False,True
2779,1284,19.99 USD,Failed,2023-11-18,2023-01-07,19.99,False,True
2780,1184,19.99 USD,Success,2023-07-24,2023-04-23,19.99,False,False
2781,1038,19.99 USD,Success,2023-09-06,2023-02-05,19.99,False,False
2782,1222,19.99 USD,Success,2023-08-01,2023-09-23,19.99,False,False
2783,1183,$49.99,Success,2023-06-08,2023-04-23,49.99,False,False
2784,1494,19.99 USD,Failed,2023-04-10,2023-10-19,19.99,False,True
2785,1426,,Success,2023-11-13,2023-08-11,0.0,False,False
2786,1177,$49.99,Success,2023-04-22,2023-07-30,49.99,False,False
2787,1406,19.99 USD,Refunded,2023-11-04,2023-01-18,19.99,False,False
2788,1427,$19.99,Success,2023-06-15,2023-08-29,19.99,False,False
2789,1293,€18.50,Success,2023-02-05,2023-05-14,19.98,False,False
2790,1339,€18.50,Success,2023-04-22,2023-08-08,19.98,False,False
2791,1150,€18.50,Success,2023-03-28,2023-04-12,19.98,False,False
2792,1383,$49.99,Success,2023-07-02,2023-05-20,49.99,False,False
2793,1125,19.99 USD,Failed,2023-03-26,2023-06-18,19.99,False,True
2794,1300,49.99 USD,Success,2023-09-26,2023-07-10,49.99,False,False
2795,1307,49.99 USD,Success,2023-06-14,2023-01-25,49.99,False,False
2796,1335,49.99 USD,Success,2023-10-30,2000-01-01,49.99,True,False
2797,1433,$49.99,Failed,2023-03-31,2023-12-09,49.99,False,True
2798,1233,€18.50,Success,2023-08-26,2023-11-25,19.98,False,False
2799,1379,$19.99,Success,2023-01-22,2023-01-06,19.99,False,False
2800,1374,$19.99,Success,2023-06-16,2023-07-13,19.99,False,False
2801,1007,€18.50,Refunded,2023-08-03,2023-08-18,19.98,False,False
2802,1497,€18.50,Refunded,2023-02-27,2023-05-17,19.98,False,False
2803,1340,49.99 USD,Success,2023-01-30,2023-11-19,49.99,False,False
2804,1128,49.99 USD,Success,2023-04-16,2000-01-01,49.99,True,False
2805,1263,€18.50,Failed,2023-11-26,2023-12-15,19.98,False,True
2806,1156,19.99 USD,Success,2023-06-16,2023-12-30,19.99,False,False
2807,1351,€18.50,Refunded,2023-12-16,2023-07-02,19.98,False,False
2808,1357,€18.50,Success,2023-06-03,2000-01-01,19.98,True,False
2809,1004,€18.50,Success,2023-11-23,2023-10-09,19.98,False,False
2810,1494,€18.50,Success,2023-01-07,2023-02-07,19.98,False,False
2811,1085,€18.50,Refunded,2023-07-16,2023-06-12,19.98,False,False
2812,1174,$19.99,Failed,2023-11-17,2023-05-22,19.99,False,True
2813,1289,€18.50,Success,2023-02-15,2023-09-05,19.98,False,False
2814,1192,€18.50,Success,2023-01-18,2023-04-13,19.98,False,False
2815,1310,€18.50,Success,2023-06-02,2000-01-01,19.98,True,False
2816,1118,€18.50,Failed,2023-09-21,2023-07-19,19.98,False,True
2817,1217,$49.99,Success,2023-03-15,2023-02-11,49.99,False,False
2818,1426,49.99 USD,Refunded,2023-05-25,2023-05-27,49.99,False,False
